game_id,date,season,home_team,away_team,home_score,away_score,went_to_ot,went_to_so,home_shots,away_shots,home_sv_pct,away_sv_pct,home_hits,away_hits,home_blocked,away_blocked,home_pim,away_pim
2019021000,2020-02-29,20192020,TBL,CGY,4,3,0,0,33,21,0.857143,0.878788,0,0,0,0,0,0
2019021004,2020-02-29,20192020,MTL,CAR,4,3,1,0,39,30,0.9,0.947368,0,0,0,0,0,0
2019021002,2020-02-29,20192020,FLA,CHI,2,3,0,1,40,29,0.931034,0.95,0,0,0,0,0,0
2019021007,2020-02-29,20192020,NSH,COL,2,3,0,0,32,31,0.933333,0.9375,0,0,0,0,0,0
2019021006,2020-02-29,20192020,STL,DAL,4,3,0,1,29,31,0.903226,0.896552,0,0,0,0,0,0
2019021009,2020-02-29,20192020,EDM,WPG,3,2,0,0,22,41,0.95122,0.863636,0,0,0,0,0,0
2019021001,2020-02-29,20192020,LAK,NJD,2,1,1,0,38,33,0.969697,0.947368,0,0,0,0,0,0
2019021003,2020-02-29,20192020,TOR,VAN,4,2,0,0,30,27,0.925926,0.896552,0,0,0,0,0,0
2019021015,2020-03-01,20192020,ANA,NJD,0,3,0,0,34,34,0.911765,1.0,0,0,0,0,0,0
2019021011,2020-03-01,20192020,NYR,PHI,3,5,0,0,26,26,0.807692,0.884615,0,0,0,0,0,0
2019021012,2020-03-01,20192020,FLA,CGY,0,3,0,0,38,28,0.892857,1.0,0,0,0,0,0,0
2019021013,2020-03-01,20192020,CBJ,VAN,5,3,0,0,35,39,0.923077,0.882353,0,0,0,0,0,0
2019021016,2020-03-01,20192020,VGK,LAK,1,4,0,0,43,17,0.764706,0.976744,0,0,0,0,0,0
2019021014,2020-03-01,20192020,MIN,WSH,3,4,0,0,40,30,0.866667,0.925,0,0,0,0,0,0
2019021017,2020-03-02,20192020,DET,COL,1,2,0,0,18,27,0.925926,0.944444,0,0,0,0,0,0
2019021018,2020-03-02,20192020,NSH,EDM,3,8,0,0,30,35,1.0,0.9,0,0,0,0,0,0
2019021025,2020-03-03,20192020,CHI,ANA,6,2,0,0,40,39,0.948718,0.9375,0,0,0,0,0,0
2019021021,2020-03-03,20192020,NYR,STL,1,3,0,0,26,22,0.904762,0.961538,0,0,0,0,0,0
2019021022,2020-03-03,20192020,PIT,OTT,7,3,0,0,35,26,0.884615,0.8,0,0,0,0,0,0
2019021019,2020-03-03,20192020,TBL,BOS,1,2,0,0,21,35,0.942857,0.952381,0,0,0,0,0,0
2019021024,2020-03-03,20192020,WPG,BUF,3,1,0,0,35,26,0.961538,0.914286,0,0,0,0,0,0
2019021028,2020-03-03,20192020,SJS,TOR,5,2,0,0,38,27,0.925926,0.891892,0,0,0,0,0,0
2019021026,2020-03-03,20192020,DAL,EDM,1,2,1,0,43,27,0.925926,0.976744,0,0,0,0,0,0
2019021023,2020-03-03,20192020,MIN,NSH,3,1,0,0,33,38,0.973684,0.909091,0,0,0,0,0,0
2019021020,2020-03-03,20192020,NYI,MTL,2,6,0,0,22,27,0.857143,0.909091,0,0,0,0,0,0
2019021027,2020-03-03,20192020,VGK,NJD,3,0,0,0,32,27,1.0,0.90625,0,0,0,0,0,0
2019021031,2020-03-04,20192020,COL,ANA,3,4,1,0,35,30,0.866667,0.914286,0,0,0,0,0,0
2019021032,2020-03-04,20192020,VAN,ARI,2,4,0,0,38,40,0.923077,0.947368,0,0,0,0,0,0
2019021029,2020-03-04,20192020,WSH,PHI,2,5,0,0,27,29,0.827586,0.925926,0,0,0,0,0,0
2019021030,2020-03-04,20192020,CGY,CBJ,3,2,1,0,37,22,0.909091,0.918919,0,0,0,0,0,0
2019021036,2020-03-05,20192020,NYR,WSH,6,5,1,0,39,34,0.852941,0.846154,0,0,0,0,0,0
2019021038,2020-03-05,20192020,OTT,NYI,4,3,0,0,29,40,0.925,0.862069,0,0,0,0,0,0
2019021037,2020-03-05,20192020,PHI,CAR,4,1,0,0,32,29,0.965517,0.875,0,0,0,0,0,0
2019021035,2020-03-05,20192020,FLA,BOS,1,2,1,0,33,28,0.928571,0.969697,0,0,0,0,0,0
2019021033,2020-03-05,20192020,BUF,PIT,2,4,0,0,30,32,0.875,0.933333,0,0,0,0,0,0
2019021042,2020-03-05,20192020,SJS,MIN,2,3,0,0,42,27,0.888889,0.952381,0,0,0,0,0,0
2019021040,2020-03-05,20192020,CHI,EDM,4,3,0,0,31,24,0.875,1.0,0,0,0,0,0,0
2019021039,2020-03-05,20192020,NSH,DAL,2,0,0,0,32,33,1.0,0.9375,0,0,0,0,0,0
2019021041,2020-03-05,20192020,LAK,TOR,1,0,0,1,30,36,1.0,1.0,0,0,0,0,0,0
2019021034,2020-03-05,20192020,TBL,MTL,4,0,0,0,23,32,1.0,0.826087,0,0,0,0,0,0
2019021048,2020-03-06,20192020,ANA,TOR,2,1,0,0,28,31,1.0,0.928571,0,0,0,0,0,0
2019021046,2020-03-06,20192020,CGY,ARI,3,2,0,0,34,34,0.941176,0.911765,0,0,0,0,0,0
2019021044,2020-03-06,20192020,DET,CHI,2,1,0,0,25,33,0.969697,0.92,0,0,0,0,0,0
2019021047,2020-03-06,20192020,VAN,COL,6,3,0,0,25,32,0.90625,0.791667,0,0,0,0,0,0
2019021043,2020-03-06,20192020,NJD,STL,4,2,0,0,32,33,0.939394,0.903226,0,0,0,0,0,0
2019021045,2020-03-06,20192020,WPG,VGK,4,0,0,0,24,29,1.0,0.833333,0,0,0,0,0,0
2019021055,2020-03-07,20192020,NYR,NJD,4,6,0,0,35,29,1.0,0.885714,0,0,0,0,0,0
2019021057,2020-03-07,20192020,SJS,OTT,1,2,1,0,32,38,0.947368,0.96875,0,0,0,0,0,0
2019021056,2020-03-07,20192020,PHI,BUF,3,1,0,0,24,39,0.974359,0.875,0,0,0,0,0,0
2019021053,2020-03-07,20192020,BOS,TBL,3,5,0,0,38,25,0.833333,0.921053,0,0,0,0,0,0
2019021050,2020-03-07,20192020,PIT,WSH,2,5,0,0,28,28,0.821429,0.928571,0,0,0,0,0,0
2019021049,2020-03-07,20192020,NYI,CAR,2,3,1,0,26,28,0.892857,0.923077,0,0,0,0,0,0
2019021058,2020-03-07,20192020,EDM,CBJ,4,1,0,0,24,46,0.978261,0.869565,0,0,0,0,0,0
2019021051,2020-03-07,20192020,DAL,NSH,0,1,0,0,37,23,0.956522,1.0,0,0,0,0,0,0
2019021054,2020-03-07,20192020,FLA,MTL,4,1,0,0,32,34,0.970588,0.903226,0,0,0,0,0,0
2019021052,2020-03-07,20192020,LAK,MIN,7,3,0,0,35,28,0.892857,0.823529,0,0,0,0,0,0
2019021063,2020-03-08,20192020,ANA,MIN,4,5,1,0,26,30,0.833333,0.846154,0,0,0,0,0,0
2019021059,2020-03-08,20192020,PIT,CAR,2,6,0,0,30,36,0.833333,0.933333,0,0,0,0,0,0
2019021062,2020-03-08,20192020,CGY,VGK,3,5,0,0,22,32,0.870968,0.863636,0,0,0,0,0,0
2019021065,2020-03-08,20192020,SJS,COL,3,4,0,0,25,24,0.833333,0.88,0,0,0,0,0,0
2019021061,2020-03-08,20192020,CHI,STL,0,2,0,0,29,26,0.923077,1.0,0,0,0,0,0,0
2019021064,2020-03-08,20192020,VAN,CBJ,1,2,0,0,27,22,0.909091,0.962963,0,0,0,0,0,0
2019021060,2020-03-08,20192020,DET,TBL,5,4,0,1,28,37,0.891892,0.857143,0,0,0,0,0,0
2019021067,2020-03-09,20192020,WPG,ARI,4,2,0,0,34,38,0.947368,0.909091,0,0,0,0,0,0
2019021066,2020-03-09,20192020,BUF,WSH,3,2,0,1,26,35,0.942857,0.923077,0,0,0,0,0,0
2019021069,2020-03-09,20192020,LAK,COL,3,1,0,0,35,22,0.954545,0.914286,0,0,0,0,0,0
2019021068,2020-03-09,20192020,EDM,VGK,2,3,1,0,24,48,0.9375,0.916667,0,0,0,0,0,0
2019021075,2020-03-09,20192020,STL,FLA,1,2,0,0,27,34,0.941176,0.962963,0,0,0,0,0,0
2019021078,2020-03-10,20192020,ANA,OTT,5,2,0,0,15,42,0.952381,0.666667,0,0,0,0,0,0
2019021076,2020-03-10,20192020,DAL,NYR,2,4,0,0,33,27,0.851852,0.939394,0,0,0,0,0,0
2019021073,2020-03-10,20192020,PHI,BOS,0,2,0,0,36,29,0.931034,1.0,0,0,0,0,0,0
2019021072,2020-03-10,20192020,NJD,PIT,2,5,0,0,22,33,0.875,0.909091,0,0,0,0,0,0
2019021074,2020-03-10,20192020,DET,CAR,2,5,0,0,25,36,0.861111,0.92,0,0,0,0,0,0
2019021071,2020-03-10,20192020,MTL,NSH,2,4,0,0,34,36,0.888889,0.941176,0,0,0,0,0,0
2019021077,2020-03-10,20192020,VAN,NYI,5,4,0,1,34,49,0.918367,0.882353,0,0,0,0,0,0
2019021070,2020-03-10,20192020,TOR,TBL,2,1,0,0,36,33,0.969697,0.944444,0,0,0,0,0,0
2019020876,2020-03-11,20192020,ANA,STL,2,4,0,0,27,37,0.944444,0.962963,0,0,0,0,0,0
2019021081,2020-03-11,20192020,COL,NYR,3,2,1,0,28,32,0.9375,0.892857,0,0,0,0,0,0
2019021082,2020-03-11,20192020,LAK,OTT,3,2,0,0,39,26,0.923077,0.923077,0,0,0,0,0,0
2019021079,2020-03-11,20192020,CHI,SJS,6,2,0,0,45,36,0.944444,0.866667,0,0,0,0,0,0
2019021080,2020-03-11,20192020,EDM,WPG,2,4,0,0,38,25,0.875,0.947368,0,0,0,0,0,0
2019011001,2020-07-28,20192020,PHI,PIT,3,2,1,0,22,26,0.928571,0.9,0,0,0,0,0,0
2019011003,2020-07-28,20192020,CGY,EDM,1,4,0,0,37,30,0.904762,1.0,0,0,0,0,0,0
2019011002,2020-07-28,20192020,MTL,TOR,2,4,0,0,30,23,0.826087,0.933333,0,0,0,0,0,0
2019011008,2020-07-29,20192020,NYR,NYI,1,2,0,0,27,22,0.933333,1.0,0,0,0,0,0,0
2019011006,2020-07-29,20192020,WSH,CAR,3,2,0,0,25,27,0.928571,1.0,0,0,0,0,0,0
2019011007,2020-07-29,20192020,CHI,STL,4,0,0,0,23,21,1.0,0.846154,0,0,0,0,0,0
2019011005,2020-07-29,20192020,MIN,COL,2,3,0,0,34,29,1.0,1.0,0,0,0,0,0,0
2019011004,2020-07-29,20192020,FLA,TBL,0,5,0,0,26,34,0.852941,1.0,0,0,0,0,0,0
2019011009,2020-07-29,20192020,WPG,VAN,4,1,0,0,34,38,0.973684,0.909091,0,0,0,0,0,0
2019011012,2020-07-30,20192020,ARI,VGK,1,4,0,0,23,27,0.894737,0.956522,0,0,0,0,0,0
2019011011,2020-07-30,20192020,CBJ,BOS,4,1,0,0,31,24,1.0,1.0,0,0,0,0,0,0
2019011010,2020-07-30,20192020,DAL,NSH,0,2,0,0,25,27,1.0,1.0,0,0,0,0,0,0
2019030031,2020-08-01,20192020,CAR,NYR,3,2,0,0,37,26,0.923077,0.918919,0,0,0,0,0,0
2019030021,2020-08-01,20192020,PIT,MTL,2,3,1,0,41,35,0.914286,0.95122,0,0,0,0,0,0
2019030091,2020-08-01,20192020,CGY,WPG,4,1,0,0,33,18,0.944444,0.90625,0,0,0,0,0,0
2019030061,2020-08-01,20192020,EDM,CHI,4,6,0,0,29,42,0.947368,0.862069,0,0,0,0,0,0
2019030041,2020-08-01,20192020,NYI,FLA,2,1,0,0,28,28,0.964286,0.928571,0,0,0,0,0,0
2019030071,2020-08-02,20192020,NSH,ARI,3,4,0,0,43,37,0.891892,0.930233,0,0,0,0,0,0
2019030001,2020-08-02,20192020,BOS,PHI,1,4,0,0,35,29,0.862069,0.971429,0,0,0,0,0,0
2019030011,2020-08-02,20192020,COL,STL,2,1,0,0,38,32,0.96875,0.947368,0,0,0,0,0,0
2019030051,2020-08-02,20192020,TOR,CBJ,0,2,0,0,28,35,0.970588,1.0,0,0,0,0,0,0
2019030081,2020-08-02,20192020,VAN,MIN,0,3,0,0,28,31,0.933333,1.0,0,0,0,0,0,0
2019030032,2020-08-03,20192020,CAR,NYR,4,1,0,0,34,24,0.958333,0.882353,0,0,0,0,0,0
2019030022,2020-08-03,20192020,PIT,MTL,3,1,0,0,38,27,0.962963,0.945946,0,0,0,0,0,0
2019030092,2020-08-03,20192020,CGY,WPG,2,3,0,0,30,26,0.884615,0.933333,0,0,0,0,0,0
2019030062,2020-08-03,20192020,EDM,CHI,6,3,0,0,35,26,0.884615,0.828571,0,0,0,0,0,0
2019030012,2020-08-03,20192020,VGK,DAL,5,3,0,0,33,27,0.888889,0.875,0,0,0,0,0,0
2019030002,2020-08-03,20192020,TBL,WSH,3,2,0,1,28,33,0.939394,0.928571,0,0,0,0,0,0
2019030033,2020-08-04,20192020,NYR,CAR,1,4,0,0,38,31,0.9,0.973684,0,0,0,0,0,0
2019030072,2020-08-04,20192020,NSH,ARI,4,2,0,0,28,26,0.923077,0.857143,0,0,0,0,0,0
2019030093,2020-08-04,20192020,WPG,CGY,2,6,0,0,35,32,0.83871,0.942857,0,0,0,0,0,0
2019030052,2020-08-04,20192020,TOR,CBJ,3,0,0,0,39,20,1.0,0.947368,0,0,0,0,0,0
2019030042,2020-08-04,20192020,NYI,FLA,4,2,0,0,34,28,0.928571,0.882353,0,0,0,0,0,0
2019030082,2020-08-04,20192020,VAN,MIN,4,3,0,0,28,35,0.914286,0.857143,0,0,0,0,0,0
2019030073,2020-08-05,20192020,ARI,NSH,4,1,0,0,28,40,0.975,0.888889,0,0,0,0,0,0
2019030003,2020-08-05,20192020,BOS,TBL,2,3,0,0,27,35,0.914286,0.925926,0,0,0,0,0,0
2019030023,2020-08-05,20192020,MTL,PIT,4,3,0,0,31,33,0.909091,0.870968,0,0,0,0,0,0
2019030063,2020-08-05,20192020,CHI,EDM,4,3,0,0,25,28,0.892857,0.84,0,0,0,0,0,0
2019030013,2020-08-05,20192020,DAL,COL,0,4,0,0,27,40,0.9,1.0,0,0,0,0,0,0
2019030043,2020-08-05,20192020,FLA,NYI,3,2,0,0,22,22,0.909091,0.863636,0,0,0,0,0,0
2019030004,2020-08-06,20192020,PHI,WSH,3,1,0,0,21,17,0.941176,0.857143,0,0,0,0,0,0
2019030094,2020-08-06,20192020,WPG,CGY,0,4,0,0,31,34,0.9375,1.0,0,0,0,0,0,0
2019030053,2020-08-06,20192020,CBJ,TOR,4,3,1,0,43,36,1.0,0.906977,0,0,0,0,0,0
2019030083,2020-08-06,20192020,MIN,VAN,0,3,0,0,27,29,0.896552,1.0,0,0,0,0,0,0
2019030014,2020-08-06,20192020,STL,VGK,4,6,0,0,17,38,0.842105,0.764706,0,0,0,0,0,0
2019030074,2020-08-07,20192020,ARI,NSH,4,3,1,0,34,52,0.942308,0.882353,0,0,0,0,0,0
2019030024,2020-08-07,20192020,MTL,PIT,2,0,0,0,22,22,1.0,0.952381,0,0,0,0,0,0
2019030064,2020-08-07,20192020,CHI,EDM,3,2,0,0,29,45,0.955556,0.896552,0,0,0,0,0,0
2019030054,2020-08-07,20192020,CBJ,TOR,3,4,1,0,39,53,0.924528,0.923077,0,0,0,0,0,0
2019030044,2020-08-07,20192020,FLA,NYI,1,5,0,0,25,38,0.891892,0.96,0,0,0,0,0,0
2019030084,2020-08-07,20192020,MIN,VAN,4,5,1,0,29,31,0.83871,0.862069,0,0,0,0,0,0
2019030006,2020-08-08,20192020,TBL,PHI,1,4,0,0,24,30,0.896552,0.958333,0,0,0,0,0,0
2019030015,2020-08-08,20192020,COL,VGK,3,4,1,0,35,26,0.846154,0.914286,0,0,0,0,0,0
2019030005,2020-08-09,20192020,WSH,BOS,2,1,0,0,25,31,0.967742,0.92,0,0,0,0,0,0
2019030055,2020-08-09,20192020,TOR,CBJ,0,3,0,0,33,22,0.904762,1.0,0,0,0,0,0,0
2019030016,2020-08-09,20192020,STL,DAL,1,2,0,1,22,38,0.973684,0.954545,0,0,0,0,0,0
2019030171,2020-08-11,20192020,DAL,CGY,2,3,0,0,26,26,0.884615,0.923077,0,0,0,0,0,0
2019030151,2020-08-11,20192020,VGK,CHI,4,1,0,0,34,20,0.95,0.882353,0,0,0,0,0,0
2019030121,2020-08-11,20192020,TBL,CBJ,3,2,1,0,88,63,0.968254,0.965909,0,0,0,0,0,0
2019030161,2020-08-12,20192020,COL,ARI,3,0,0,0,40,14,1.0,0.925,0,0,0,0,0,0
2019030111,2020-08-12,20192020,PHI,MTL,2,1,0,0,31,28,0.964286,0.935484,0,0,0,0,0,0
2019030141,2020-08-12,20192020,BOS,CAR,4,3,1,0,40,28,0.892857,0.9,0,0,0,0,0,0
2019030131,2020-08-12,20192020,WSH,NYI,2,4,0,0,26,27,0.851852,0.923077,0,0,0,0,0,0
2019030181,2020-08-12,20192020,STL,VAN,2,5,0,0,31,22,0.772727,0.935484,0,0,0,0,0,0
2019030142,2020-08-13,20192020,BOS,CAR,2,3,0,0,35,26,0.884615,0.942857,0,0,0,0,0,0
2019030172,2020-08-13,20192020,DAL,CGY,5,4,0,0,36,26,0.846154,0.861111,0,0,0,0,0,0
2019030152,2020-08-13,20192020,VGK,CHI,4,3,1,0,39,25,0.88,0.897436,0,0,0,0,0,0
2019030122,2020-08-13,20192020,TBL,CBJ,1,3,0,0,37,22,0.863636,0.972973,0,0,0,0,0,0
2019030162,2020-08-14,20192020,COL,ARI,3,2,0,0,28,32,0.9375,0.892857,0,0,0,0,0,0
2019030112,2020-08-14,20192020,PHI,MTL,0,5,0,0,30,32,0.846154,1.0,0,0,0,0,0,0
2019030173,2020-08-14,20192020,CGY,DAL,2,0,0,0,23,35,1.0,0.913043,0,0,0,0,0,0
2019030132,2020-08-14,20192020,WSH,NYI,2,5,0,0,25,32,0.870968,0.92,0,0,0,0,0,0
2019030182,2020-08-14,20192020,STL,VAN,3,4,1,0,37,25,0.84,0.918919,0,0,0,0,0,0
2019030163,2020-08-15,20192020,ARI,COL,4,2,0,0,23,51,0.960784,0.904762,0,0,0,0,0,0
2019030143,2020-08-15,20192020,CAR,BOS,1,3,0,0,30,39,0.947368,0.966667,0,0,0,0,0,0
2019030153,2020-08-15,20192020,CHI,VGK,1,2,0,0,27,26,0.923077,0.962963,0,0,0,0,0,0
2019030123,2020-08-15,20192020,CBJ,TBL,2,3,0,0,17,34,0.911765,0.882353,0,0,0,0,0,0
2019030113,2020-08-16,20192020,MTL,PHI,0,1,0,0,23,20,0.95,1.0,0,0,0,0,0,0
2019030174,2020-08-16,20192020,CGY,DAL,4,5,1,0,40,62,0.919355,0.9,0,0,0,0,0,0
2019030154,2020-08-16,20192020,CHI,VGK,3,1,0,0,25,49,0.979592,0.916667,0,0,0,0,0,0
2019030133,2020-08-16,20192020,NYI,WSH,2,1,1,0,34,23,0.956522,0.941176,0,0,0,0,0,0
2019030183,2020-08-16,20192020,VAN,STL,2,3,1,0,41,49,0.938776,0.95122,0,0,0,0,0,0
2019030164,2020-08-17,20192020,ARI,COL,1,7,0,0,15,30,0.818182,0.933333,0,0,0,0,0,0
2019030144,2020-08-17,20192020,CAR,BOS,3,4,0,0,19,33,0.878788,0.842105,0,0,0,0,0,0
2019030124,2020-08-17,20192020,CBJ,TBL,1,2,0,0,29,22,0.909091,0.965517,0,0,0,0,0,0
2019030184,2020-08-17,20192020,VAN,STL,1,3,0,0,23,37,0.918919,0.956522,0,0,0,0,0,0
2019030114,2020-08-18,20192020,MTL,PHI,0,2,0,0,29,22,0.909091,1.0,0,0,0,0,0,0
2019030175,2020-08-18,20192020,DAL,CGY,2,1,0,0,32,29,0.965517,0.9375,0,0,0,0,0,0
2019030155,2020-08-18,20192020,VGK,CHI,4,3,0,0,39,26,0.884615,0.897436,0,0,0,0,0,0
2019030134,2020-08-18,20192020,NYI,WSH,2,3,0,0,26,29,0.896552,0.923077,0,0,0,0,0,0
2019030165,2020-08-19,20192020,COL,ARI,7,1,0,0,36,24,0.958333,0.833333,0,0,0,0,0,0
2019030145,2020-08-19,20192020,BOS,CAR,2,1,0,0,27,24,0.958333,0.925926,0,0,0,0,0,0
2019030115,2020-08-19,20192020,PHI,MTL,3,5,0,0,29,33,0.875,0.896552,0,0,0,0,0,0
2019030125,2020-08-19,20192020,TBL,CBJ,5,4,1,0,25,41,0.902439,0.8,0,0,0,0,0,0
2019030185,2020-08-19,20192020,STL,VAN,3,4,0,0,39,30,0.866667,0.923077,0,0,0,0,0,0
2019030176,2020-08-20,20192020,CGY,DAL,3,7,0,0,41,24,0.733333,0.926829,0,0,0,0,0,0
2019030135,2020-08-20,20192020,WSH,NYI,0,4,0,0,21,17,0.866667,1.0,0,0,0,0,0,0
2019030116,2020-08-21,20192020,MTL,PHI,2,3,0,0,33,17,0.823529,0.939394,0,0,0,0,0,0
2019030186,2020-08-21,20192020,VAN,STL,6,2,0,0,25,36,0.944444,0.833333,0,0,0,0,0,0
2019030241,2020-08-22,20192020,COL,DAL,3,5,0,0,31,30,0.9,0.903226,0,0,0,0,0,0
2019030221,2020-08-23,20192020,TBL,BOS,2,3,0,0,37,31,0.903226,0.945946,0,0,0,0,0,0
2019030231,2020-08-23,20192020,VGK,VAN,5,0,0,0,39,26,1.0,1.0,0,0,0,0,0,0
2019030211,2020-08-24,20192020,PHI,NYI,0,4,0,0,29,29,0.892857,1.0,0,0,0,0,0,0
2019030242,2020-08-24,20192020,COL,DAL,2,5,0,0,40,27,0.846154,0.95,0,0,0,0,0,0
2019030222,2020-08-25,20192020,TBL,BOS,4,3,1,0,40,25,0.88,0.9,0,0,0,0,0,0
2019030232,2020-08-25,20192020,VGK,VAN,2,5,0,0,40,27,0.846154,0.95,0,0,0,0,0,0
2019030223,2020-08-26,20192020,BOS,TBL,1,7,0,0,24,31,0.8,0.958333,0,0,0,0,0,0
2019030212,2020-08-26,20192020,PHI,NYI,4,3,1,0,31,34,0.911765,0.952381,0,0,0,0,0,0
2019030243,2020-08-26,20192020,DAL,COL,4,6,0,0,37,32,0.83871,0.891892,0,0,0,0,0,0
2019030224,2020-08-29,20192020,BOS,TBL,1,3,0,0,30,26,0.884615,0.966667,0,0,0,0,0,0
2019030213,2020-08-29,20192020,NYI,PHI,3,1,0,0,29,27,0.962963,0.896552,0,0,0,0,0,0
2019030233,2020-08-29,20192020,VAN,VGK,0,3,0,0,31,34,0.911765,1.0,0,0,0,0,0,0
2019030214,2020-08-30,20192020,NYI,PHI,3,2,0,0,33,38,0.947368,0.909091,0,0,0,0,0,0
2019030244,2020-08-30,20192020,DAL,COL,5,4,0,0,29,37,0.891892,1.0,0,0,0,0,0,0
2019030234,2020-08-30,20192020,VAN,VGK,3,5,0,0,31,33,0.848485,0.903226,0,0,0,0,0,0
2019030225,2020-08-31,20192020,TBL,BOS,3,2,1,0,35,47,0.957447,0.914286,0,0,0,0,0,0
2019030245,2020-08-31,20192020,COL,DAL,6,3,0,0,41,34,0.911765,0.909091,0,0,0,0,0,0
2019030215,2020-09-01,20192020,PHI,NYI,4,3,1,0,32,32,0.90625,0.875,0,0,0,0,0,0
2019030235,2020-09-01,20192020,VGK,VAN,1,2,0,0,43,17,0.882353,0.976744,0,0,0,0,0,0
2019030246,2020-09-02,20192020,DAL,COL,1,4,0,0,28,24,0.869565,0.964286,0,0,0,0,0,0
2019030216,2020-09-03,20192020,NYI,PHI,4,5,1,0,53,31,0.83871,0.924528,0,0,0,0,0,0
2019030236,2020-09-03,20192020,VAN,VGK,4,0,0,0,23,48,1.0,0.863636,0,0,0,0,0,0
2019030247,2020-09-04,20192020,COL,DAL,4,5,1,0,44,35,0.857143,0.909091,0,0,0,0,0,0
2019030237,2020-09-04,20192020,VGK,VAN,3,0,0,0,36,14,1.0,0.970588,0,0,0,0,0,0
2019030217,2020-09-05,20192020,PHI,NYI,0,4,0,0,16,26,0.88,1.0,0,0,0,0,0,0
2019030321,2020-09-06,20192020,VGK,DAL,0,1,0,0,25,25,0.96,1.0,0,0,0,0,0,0
2019030311,2020-09-07,20192020,TBL,NYI,8,2,0,0,34,24,0.916667,0.8,0,0,0,0,0,0
2019030322,2020-09-08,20192020,VGK,DAL,3,0,0,0,32,24,1.0,1.0,0,0,0,0,0,0
2019030312,2020-09-09,20192020,TBL,NYI,2,1,0,0,21,28,0.964286,0.904762,0,0,0,0,0,0
2019030323,2020-09-10,20192020,DAL,VGK,3,2,1,0,23,40,0.95,0.869565,0,0,0,0,0,0
2019030313,2020-09-11,20192020,NYI,TBL,5,3,0,0,35,37,0.918919,0.885714,0,0,0,0,0,0
2019030324,2020-09-12,20192020,DAL,VGK,2,1,0,0,20,33,0.969697,0.9,0,0,0,0,0,0
2019030314,2020-09-13,20192020,NYI,TBL,1,4,0,0,27,36,0.914286,0.962963,0,0,0,0,0,0
2019030325,2020-09-14,20192020,VGK,DAL,2,3,1,0,36,26,0.884615,0.944444,0,0,0,0,0,0
2019030315,2020-09-15,20192020,TBL,NYI,1,2,1,0,37,24,0.916667,0.972973,0,0,0,0,0,0
2019030316,2020-09-17,20192020,NYI,TBL,1,2,1,0,27,48,0.958333,0.962963,0,0,0,0,0,0
2019030411,2020-09-19,20192020,TBL,DAL,1,4,0,0,36,20,0.842105,0.972222,0,0,0,0,0,0
2019030412,2020-09-21,20192020,TBL,DAL,3,2,0,0,31,29,0.931034,0.903226,0,0,0,0,0,0
2019030413,2020-09-23,20192020,DAL,TBL,2,5,0,0,24,32,1.0,0.916667,0,0,0,0,0,0
2019030414,2020-09-25,20192020,DAL,TBL,4,5,1,0,30,35,0.857143,0.866667,0,0,0,0,0,0
2019030415,2020-09-26,20192020,TBL,DAL,2,3,1,0,41,33,0.909091,0.95122,0,0,0,0,0,0
2019030416,2020-09-28,20192020,DAL,TBL,0,2,0,0,22,29,0.931034,1.0,0,0,0,0,0,0
2020020002,2021-01-13,20202021,TBL,CHI,5,1,0,0,33,23,0.956522,0.848485,0,0,0,0,0,0
2020020005,2021-01-13,20202021,COL,STL,1,4,0,0,27,32,0.875,0.962963,0,0,0,0,0,0
2020020004,2021-01-13,20202021,EDM,VAN,3,5,0,0,31,35,0.857143,0.903226,0,0,0,0,0,0
2020020003,2021-01-13,20202021,TOR,MTL,5,4,1,0,34,32,0.875,0.852941,0,0,0,0,0,0
2020020001,2021-01-13,20202021,PHI,PIT,6,3,0,0,27,34,0.911765,0.777778,0,0,0,0,0,0
2020020015,2021-01-14,20202021,VGK,ANA,5,2,0,0,29,22,0.909091,0.857143,0,0,0,0,0,0
2020020014,2021-01-14,20202021,ARI,SJS,3,4,0,1,37,35,0.914286,0.918919,0,0,0,0,0,0
2020020007,2021-01-14,20202021,NJD,BOS,2,3,0,1,22,37,0.945946,0.909091,0,0,0,0,0,0
2020020006,2021-01-14,20202021,BUF,WSH,4,6,0,0,26,28,0.814815,0.846154,0,0,0,0,0,0
2020020012,2021-01-14,20202021,WPG,CGY,4,3,1,0,34,26,0.884615,0.882353,0,0,0,0,0,0
2020020010,2021-01-14,20202021,DET,CAR,0,3,0,0,14,43,0.952381,1.0,0,0,0,0,0,0
2020020011,2021-01-14,20202021,NSH,CBJ,3,1,0,0,35,30,0.966667,0.941176,0,0,0,0,0,0
2020020013,2021-01-14,20202021,EDM,VAN,5,2,0,0,46,40,0.95,0.891304,0,0,0,0,0,0
2020020016,2021-01-14,20202021,LAK,MIN,3,4,1,0,34,27,0.851852,0.911765,0,0,0,0,0,0
2020020008,2021-01-14,20202021,NYR,NYI,0,4,0,0,24,33,0.878788,1.0,0,0,0,0,0,0
2020020017,2021-01-15,20202021,BUF,WSH,1,2,0,0,31,21,0.904762,0.967742,0,0,0,0,0,0
2020020019,2021-01-15,20202021,TBL,CHI,5,2,0,0,37,37,0.945946,0.864865,0,0,0,0,0,0
2020020022,2021-01-15,20202021,COL,STL,8,0,0,0,38,21,1.0,0.833333,0,0,0,0,0,0
2020020021,2021-01-15,20202021,OTT,TOR,5,3,0,0,24,23,0.869565,0.791667,0,0,0,0,0,0
